Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-70B,32,80,1,32,10,2944,0.851737,0.0014614998626708,0.06786,0.9210584998626709,0.382388,74.21706798901369,1077.9191656000526,711.4261200474871,835.2650173087317,0.84375
Llama2-70B,32,80,1,32,10,3072,0.860261,0.0014614998626708,0.0705,0.9322224998626708,0.382388,75.11018798901368,1065.1018475909227,714.2896049754236,830.3173164602646,0.84375
Llama2-70B,32,80,1,32,10,3200,0.87074,0.0014614998626708,0.07314,0.9453414998626708,0.382388,76.15970798901368,1050.4241955804282,718.3702396714854,825.0111855105832,0.84375
Llama2-70B,32,80,1,32,10,3328,0.879252,0.0014614998626708,0.07578,0.9564934998626708,0.382388,77.05186798901367,1038.261655271053,721.4362039665297,820.511302751122,0.84375
Llama2-70B,32,80,1,32,10,3456,0.887769,0.0014614998626708,0.07842,0.9676504998626708,0.382388,77.94442798901369,1026.3722765567802,724.0956452821762,815.6351993392154,0.84375
Llama2-70B,32,80,1,32,10,3584,0.896293,0.0014614998626708,0.08106,0.9788144998626708,0.382388,78.83754798901369,1014.7449031665508,727.1631202676938,811.300679875547,0.84375
Llama2-70B,32,80,1,32,10,3712,0.904817,0.0014614998626708,0.0837,0.9899784998626708,0.382388,79.73066798901368,1003.3780227581116,730.0266051956303,806.8223797692023,0.84375
Llama2-70B,32,80,1,32,10,3840,0.910052,0.0014614998626708,0.08634,0.9978534998626708,0.382388,80.36066798901368,995.5118841338776,731.1197037567458,803.3823383243434,0.84375
Llama2-70B,32,80,1,32,10,3968,0.918564,0.0014614998626708,0.08898,1.009005499862671,0.382388,81.25282798901368,984.581115266744,734.1892152577899,799.2793264898145,0.84375
Llama2-70B,32,80,1,32,10,4096,0.927081,0.0014614998626708,0.09162,1.0201624998626708,0.382388,82.14538798901368,973.8830378486908,736.8451093674366,794.8012194915397,0.84375
Llama2-7B,8,1,8,32,32,128,0.0189785,0.0042958331044514,0.002306,0.0255803331044514,0.0112625,0.979833159342448,1020.5819128136936,94.92926743834911,156.31054126766662,1.0
Llama2-7B,8,1,8,32,32,256,0.0198345,0.0042958331044514,0.002746,0.0268763331044515,0.0112625,1.0213051593424478,979.139281587332,95.1688339145861,149.94207365100286,1.0
Llama2-7B,8,1,8,32,32,384,0.020696,0.0042958331044514,0.003186,0.0281778331044515,0.0112625,1.062953159342448,940.7752272156646,95.40845372767522,144.06233953371918,1.0
Llama2-7B,8,1,8,32,32,512,0.021547,0.0042958331044514,0.003626,0.0294688331044515,0.0112625,1.104265159342448,905.579598830652,95.64797921899216,138.7199772865598,1.0
Llama2-7B,8,1,8,32,32,640,0.0224025,0.0042958331044514,0.004066,0.0307643331044514,0.0112625,1.145721159342448,872.8127187368345,95.88757138649716,133.75679526070914,1.0
Llama2-7B,8,1,8,32,32,768,0.0232585,0.0042958331044514,0.004506,0.0320603331044515,0.0112625,1.1871931593424478,842.3229127717273,96.12713786273416,129.1559239938277,1.0
Llama2-7B,8,1,8,32,32,896,0.02412,0.0042958331044514,0.004946,0.0333618331044514,0.0112625,1.2288411593424478,813.7748254909524,96.36675767582328,124.85328264384238,1.0
Llama2-7B,8,1,8,32,32,1024,0.024971,0.0042958331044514,0.005386,0.0346528331044515,0.0112625,1.2701531593424478,787.3066272713877,96.60628316714016,120.89809574999524,1.0
Llama2-7B,8,1,8,32,32,1152,0.0265885,0.0042958331044514,0.005826,0.0367103331044515,0.0112625,1.335993159342448,748.5068265560449,97.45595402145352,114.5419472016256,1.0
Llama2-7B,8,1,8,32,32,1280,0.0274445,0.0042958331044514,0.006266,0.0380063331044515,0.0112625,1.3774651593424478,725.9711748189435,97.69552049769052,111.242143801229,1.0
Llama2-7B,8,1,8,32,32,1408,0.028306,0.0042958331044514,0.006706,0.0393078331044515,0.0112625,1.419113159342448,704.6654408189366,97.9351403107796,108.12100384059434,1.0
Llama2-7B,8,1,8,32,32,1536,0.029157,0.0042958331044514,0.007146,0.0405988331044515,0.0112625,1.4604251593424478,684.732109415485,98.17466580209654,105.22201551310204,1.0
Llama2-7B,8,1,8,32,32,1664,0.0300125,0.0042958331044514,0.007586,0.0418943331044515,0.0112625,1.501881159342448,665.8316430561117,98.41425796960156,102.47215532028486,1.0
Llama2-7B,8,1,8,32,32,1792,0.0308685,0.0042958331044514,0.008026,0.0431903331044514,0.0112625,1.5433531593424477,647.9398405651071,98.65382444583857,99.87307494476424,1.0
Llama2-7B,8,1,8,32,32,1920,0.03173,0.0042958331044514,0.008466,0.0444918331044515,0.0112625,1.5850011593424478,630.91436501842,98.89344425892766,97.39741988942605,1.0
Llama2-7B,8,1,8,32,32,2048,0.032581,0.0042958331044514,0.008906,0.0457828331044515,0.0112625,1.6263131593424478,614.8877258081837,99.1329697502446,95.08318666385756,1.0
Llama2-7B,8,1,8,32,32,2176,0.0341625,0.0042958331044514,0.009346,0.0478043331044514,0.0112625,1.6910011593424477,591.3656501506208,99.9209509978662,91.40226033467457,1.0
Llama2-7B,8,1,8,32,32,2304,0.0350185,0.0042958331044514,0.009786,0.0491003331044515,0.0112625,1.7324731593424478,577.2095195861766,100.16051747410322,89.38178879922688,1.0
Llama2-7B,8,1,8,32,32,2432,0.03588,0.0042958331044514,0.0102259999999999,0.0504018331044514,0.0112625,1.7741211593424475,563.6593615571529,100.4001372871923,87.44437821139243,1.0
Llama2-7B,8,1,8,32,32,2560,0.036731,0.0042958331044514,0.0106659999999999,0.0516928331044515,0.0112625,1.815433159342448,550.8327281860387,100.63966277850923,85.62221180551616,1.0
Llama2-7B,8,1,8,32,32,2688,0.0375865,0.0042958331044514,0.011106,0.0529883331044514,0.0112625,1.856889159342448,538.5351058617387,100.8792549460142,83.87257970449355,1.0
Llama2-7B,8,1,8,32,32,2816,0.0384425,0.0042958331044514,0.0115459999999999,0.0542843331044514,0.0112625,1.898361159342448,526.7701538659687,101.11882142225129,82.19973127255908,1.0
Llama2-7B,8,1,8,32,32,2944,0.039304,0.0042958331044514,0.0119859999999999,0.0555858331044514,0.0112625,1.940009159342448,515.4614838720364,101.35844123534038,80.5885225067267,1.0
Llama2-7B,8,1,8,32,32,3072,0.040155,0.0042958331044514,0.012426,0.0568768331044515,0.0112625,1.981321159342448,504.7137337047749,101.59796672665728,79.0670267764423,1.0
Llama2-7B,8,1,8,32,32,3200,0.0417365,0.0042958331044514,0.0128659999999999,0.0588983331044515,0.0112625,2.046009159342448,488.7563652556584,102.38594797427892,76.66097718295057,1.0
Llama2-7B,8,1,8,32,32,3328,0.0425925,0.0042958331044514,0.0133059999999999,0.0601943331044514,0.0112625,2.087481159342448,479.0462397825895,102.62551445051592,75.296057441536,1.0
Llama2-7B,8,1,8,32,32,3456,0.043454,0.0042958331044514,0.013746,0.0614958331044514,0.0112625,2.129129159342448,469.67559277091306,102.86513426360504,73.97559363321345,1.0
Llama2-7B,8,1,8,32,32,3584,0.044305,0.0042958331044514,0.0141859999999999,0.0627868331044514,0.0112625,2.1704411593424475,460.7358258460957,103.10465975492195,72.72363429277307,1.0
Llama2-7B,8,1,8,32,32,3712,0.0451605,0.0042958331044514,0.0146259999999999,0.0640823331044515,0.0112625,2.211897159342448,452.1005851362817,103.34425192242696,71.51178292038048,1.0
Llama2-7B,8,1,8,32,32,3840,0.0460165,0.0042958331044514,0.015066,0.0653783331044515,0.0112625,2.253369159342448,443.7799265397812,103.58381839866396,70.34420968474893,1.0
Llama2-7B,8,1,8,32,32,3968,0.046878,0.0042958331044514,0.0155059999999999,0.0666798331044515,0.0112625,2.295017159342448,435.7265896375751,103.82343821175306,69.21119595796074,1.0
Llama2-7B,8,1,8,32,32,4096,0.047729,0.0042958331044514,0.015946,0.0679708331044515,0.0112625,2.336329159342448,428.0218803935345,104.06296370306998,68.13399852753956,1.0
Llama2-7B,8,2,4,32,32,128,0.024955,0.0040872168477376,0.002306,0.0313482168477376,0.0186065,1.1717494391276042,1706.849547535562,80.20885451277351,200.88372699051664,1.0
Llama2-7B,8,2,4,32,32,256,0.025811,0.0040872168477376,0.002746,0.0326442168477376,0.0186065,1.213221439127604,1648.50367418346,80.44582625304686,194.79540276686012,1.0
Llama2-7B,8,2,4,32,32,384,0.0266725,0.0040872168477376,0.003186,0.0339457168477376,0.0186065,1.254869439127604,1593.7913042096372,80.6828513301723,189.0590761321874,1.0
Llama2-7B,8,2,4,32,32,512,0.0275235,0.0040872168477376,0.003626,0.0352367168477376,0.0186065,1.296181439127604,1542.9938584416868,80.91978208552558,183.7515715786636,1.0
Llama2-7B,8,2,4,32,32,640,0.028379,0.0040872168477376,0.004066,0.0365322168477376,0.0186065,1.337637439127604,1495.1734614309116,81.15677951706691,178.73423023421134,1.0
Llama2-7B,8,2,4,32,32,768,0.029235,0.0040872168477376,0.004506,0.0378282168477376,0.0186065,1.3791094391276042,1450.2112328845767,81.39375125734028,174.0075065361302,1.0
Llama2-7B,8,2,4,32,32,896,0.0300965,0.0040872168477376,0.004946,0.0391297168477376,0.0186065,1.420757439127604,1407.699826106891,81.63077633446574,169.51883178788594,1.0
Llama2-7B,8,2,4,32,32,1024,0.0309475,0.0040872168477376,0.005386,0.0404207168477376,0.0186065,1.462069439127604,1367.9240851880272,81.86770708981899,165.33586535628686,1.0
Llama2-7B,8,2,4,32,32,1152,0.032565,0.0040872168477376,0.005826,0.0424782168477376,0.0186065,1.5279094391276038,1308.9781035333792,82.71478320816867,158.7493920009379,1.0
Llama2-7B,8,2,4,32,32,1280,0.033421,0.0040872168477376,0.006266,0.0437742168477376,0.0186065,1.569381439127604,1274.387443445088,82.95175494844199,155.1265576816261,1.0
Llama2-7B,8,2,4,32,32,1408,0.0342825,0.0040872168477376,0.006706,0.0450757168477376,0.0186065,1.611029439127604,1241.4422427209208,83.18878002556745,151.6604317537509,1.0
Llama2-7B,8,2,4,32,32,1536,0.0351335,0.0040872168477376,0.007146,0.0463667168477376,0.0186065,1.652341439127604,1210.4035840533973,83.42571078092075,148.40841145367088,1.0
Llama2-7B,8,2,4,32,32,1664,0.035989,0.0040872168477376,0.007586,0.0476622168477376,0.0186065,1.693797439127604,1180.77873646456,83.66270821246209,145.29215213756643,1.0
Llama2-7B,8,2,4,32,32,1792,0.036845,0.0040872168477376,0.008026,0.0489582168477376,0.0186065,1.735269439127604,1152.5587640185074,83.89967995273544,142.31863202730256,1.0
Llama2-7B,8,2,4,32,32,1920,0.0377065,0.0040872168477376,0.008466,0.0502597168477376,0.0186065,1.776917439127604,1125.5446966528286,84.13670502986089,139.45988262942217,1.0
Llama2-7B,8,2,4,32,32,2048,0.0385575,0.0040872168477376,0.008906,0.0515507168477376,0.0186065,1.818229439127604,1099.9711900823752,84.37363578521413,136.76592716270204,1.0
Llama2-7B,8,2,4,32,32,2176,0.041947,0.0040872168477376,0.009346,0.0553802168477376,0.0186065,1.940773439127604,1030.516988576997,86.31828982923508,128.61213231761965,1.0
Llama2-7B,8,2,4,32,32,2304,0.042803,0.0040872168477376,0.009786,0.0566762168477376,0.0186065,1.982245439127604,1008.9567923940892,86.55526156950845,126.38609088368284,1.0
Llama2-7B,8,2,4,32,32,2432,0.0436645,0.0040872168477376,0.0102259999999999,0.0579777168477376,0.0186065,2.023893439127604,988.194319589324,86.79228664663387,124.2317652879254,1.0
Llama2-7B,8,2,4,32,32,2560,0.0445155,0.0040872168477376,0.0106659999999999,0.0592687168477376,0.0186065,2.065205439127604,968.4266572747608,87.02921740198717,122.18948652995466,1.0
Llama2-7B,8,2,4,32,32,2688,0.045371,0.0040872168477376,0.011106,0.0605642168477376,0.0186065,2.106661439127604,949.3694443983492,87.2662148335285,120.2119950429907,1.0
Llama2-7B,8,2,4,32,32,2816,0.046227,0.0040872168477376,0.0115459999999999,0.0618602168477376,0.0186065,2.148133439127604,931.04085787717,87.50318657380187,118.30638286851013,1.0
Llama2-7B,8,2,4,32,32,2944,0.0470885,0.0040872168477376,0.0119859999999999,0.0631617168477376,0.0186065,2.189781439127604,913.3331593114552,87.7402116509273,116.4565282007912,1.0
Llama2-7B,8,2,4,32,32,3072,0.0479395,0.0040872168477376,0.012426,0.0644527168477376,0.0186065,2.231093439127604,896.4214429235354,87.97714240628059,114.6981382866433,1.0
Llama2-7B,8,2,4,32,32,3200,0.049521,0.0040872168477376,0.0128659999999999,0.0664742168477376,0.0186065,2.2957814391276044,871.1630671428369,88.76252891793855,112.02637380850872,1.0
Llama2-7B,8,2,4,32,32,3328,0.050377,0.0040872168477376,0.0133059999999999,0.0677702168477376,0.0186065,2.337253439127604,855.70523355247,88.99950065821194,110.41683290267872,1.0
Llama2-7B,8,2,4,32,32,3456,0.0512385,0.0040872168477376,0.013746,0.0690717168477376,0.0186065,2.378901439127604,840.7241960950869,89.23652573533737,108.8494561405698,1.0
Llama2-7B,8,2,4,32,32,3584,0.0520895,0.0040872168477376,0.0141859999999999,0.0703627168477376,0.0186065,2.420213439127604,826.3733965219716,89.47345649069064,107.3554369050992,1.0
Llama2-7B,8,2,4,32,32,3712,0.052945,0.0040872168477376,0.0146259999999999,0.0716582168477376,0.0186065,2.461669439127604,812.4567694632403,89.71045392223199,105.90052639795071,1.0
Llama2-7B,8,2,4,32,32,3840,0.053801,0.0040872168477376,0.015066,0.0729542168477376,0.0186065,2.5031414391276043,798.9960010797635,89.94742566250535,104.49088500040118,1.0
Llama2-7B,8,2,4,32,32,3968,0.0546625,0.0040872168477376,0.0155059999999999,0.0742557168477376,0.0186065,2.544789439127604,785.9196400491323,90.1844507396308,103.11508202564694,1.0
Llama2-7B,8,2,4,32,32,4096,0.0555135,0.0040872168477376,0.015946,0.0755467168477376,0.0186065,2.5861014391276043,773.3648687325584,90.42138149498408,101.8011176279014,1.0
Llama2-7B,8,4,2,32,32,128,0.03595,0.0038090618387858,0.002306,0.0420650618387858,0.0332945,1.529376478841146,2615.444957693425,70.41190616209398,244.8258211477537,1.0
Llama2-7B,8,4,2,32,32,256,0.036806,0.0038090618387858,0.002746,0.0433610618387858,0.0332945,1.5708484788411456,2546.3945465643515,70.6475805343855,239.9322818779054,1.0
Llama2-7B,8,4,2,32,32,384,0.0376675,0.0038090618387858,0.003186,0.0446625618387858,0.0332945,1.6124964788411458,2480.625571892525,70.8833082435291,235.2270134848648,1.0
Llama2-7B,8,4,2,32,32,512,0.0385185,0.0038090618387858,0.003626,0.0459535618387858,0.0332945,1.6538084788411456,2418.659748801672,71.1189416309006,230.7947532708328,1.0
Llama2-7B,8,4,2,32,32,640,0.039374,0.0038090618387858,0.004066,0.0472490618387858,0.0332945,1.6952644788411455,2359.5138398312533,71.35464169446008,226.528425148766,1.0
Llama2-7B,8,4,2,32,32,768,0.04023,0.0038090618387858,0.004506,0.0485450618387858,0.0332945,1.736736478841146,2303.1703708262285,71.5903160667516,222.4407036625392,1.0
Llama2-7B,8,4,2,32,32,896,0.0410915,0.0038090618387858,0.004946,0.0498465618387858,0.0332945,1.7783844788411458,2249.232405923005,71.82604377589527,218.49422561811824,1.0
Llama2-7B,8,4,2,32,32,1024,0.0419425,0.0038090618387858,0.005386,0.0511375618387858,0.0332945,1.8196964788411456,2198.168786119407,72.06167716326667,214.7632984540344,1.0
Llama2-7B,8,4,2,32,32,1152,0.045368,0.0038090618387858,0.005826,0.0550030618387858,0.0332945,1.9433924788411456,2058.25639625055,74.06672344599747,204.0720426456904,1.0
Llama2-7B,8,4,2,32,32,1280,0.046224,0.0038090618387858,0.006266,0.0562990618387858,0.0332945,1.9848644788411456,2015.2509365956216,74.30239781828898,200.9302467827562,1.0
Llama2-7B,8,4,2,32,32,1408,0.0470855,0.0038090618387858,0.006706,0.0576005618387858,0.0332945,2.026512478841146,1973.834378896786,74.53812552743258,197.87972286434413,1.0
Llama2-7B,8,4,2,32,32,1536,0.0479365,0.0038090618387858,0.007146,0.0588915618387858,0.0332945,2.0678244788411457,1934.40015868353,74.77375891480409,194.9812744850064,1.0
Llama2-7B,8,4,2,32,32,1664,0.048792,0.0038090618387858,0.007586,0.0601870618387858,0.0332945,2.109280478841146,1896.3812731996784,75.00945897836357,192.1663873646386,1.0
Llama2-7B,8,4,2,32,32,1792,0.049648,0.0038090618387858,0.008026,0.0614830618387858,0.0332945,2.1507524788411456,1859.8141996122465,75.24513335065508,189.4465369970974,1.0
Llama2-7B,8,4,2,32,32,1920,0.0505095,0.0038090618387858,0.008466,0.0627845618387858,0.0332945,2.192400478841145,1824.4841846204629,75.48086105979871,186.7986741598084,1.0
Llama2-7B,8,4,2,32,32,2048,0.0513605,0.0038090618387858,0.008906,0.0640755618387858,0.0332945,2.233712478841145,1790.740768066626,75.71649444717019,184.2770573864404,1.0
Llama2-7B,8,4,2,32,32,2176,0.05475,0.0038090618387858,0.009346,0.0679050618387858,0.0332945,2.356256478841145,1697.608064283087,77.65985112320925,177.3055961717107,1.0
Llama2-7B,8,4,2,32,32,2304,0.055606,0.0038090618387858,0.009786,0.0692010618387858,0.0332945,2.3977284788411457,1668.245606330394,77.89552549550076,175.10593617483005,1.0
Llama2-7B,8,4,2,32,32,2432,0.0564675,0.0038090618387858,0.0102259999999999,0.0705025618387858,0.0332945,2.4393764788411456,1639.7632897978283,78.1312532046444,172.9562429819021,1.0
Llama2-7B,8,4,2,32,32,2560,0.0573185,0.0038090618387858,0.0106659999999999,0.0717935618387858,0.0332945,2.4806884788411456,1612.4555880827895,78.36688659201587,170.90225361797653,1.0
Llama2-7B,8,4,2,32,32,2688,0.058174,0.0038090618387858,0.011106,0.0730890618387858,0.0332945,2.5221444788411453,1585.9519680799126,78.60258665557538,168.89544009260018,1.0
Llama2-7B,8,4,2,32,32,2816,0.05903,0.0038090618387858,0.0115459999999999,0.0743850618387858,0.0332945,2.563616478841145,1560.295790346985,78.83826102786689,166.94532658789373,1.0
Llama2-7B,8,4,2,32,32,2944,0.0598915,0.0038090618387858,0.0119859999999999,0.0756865618387858,0.0332945,2.605264478841145,1535.3527568837274,79.07398873701055,165.0359164844146,1.0
Llama2-7B,8,4,2,32,32,3072,0.0607425,0.0038090618387858,0.012426,0.0769775618387858,0.0332945,2.646576478841146,1511.38651460829,79.30962212438196,163.20867210845364,1.0
Llama2-7B,8,4,2,32,32,3200,0.064132,0.0038090618387858,0.0128659999999999,0.0808070618387858,0.0332945,2.769120478841145,1444.5019747475803,81.25297880042105,158.37058488824047,1.0
Llama2-7B,8,4,2,32,32,3328,0.064988,0.0038090618387858,0.0133059999999999,0.0821030618387858,0.0332945,2.8105924788411456,1423.1874702978166,81.48865317271263,156.73788463391818,1.0
Llama2-7B,8,4,2,32,32,3456,0.0658495,0.0038090618387858,0.013746,0.0834045618387858,0.0332945,2.852240478841145,1402.4062941653451,81.72438088185622,155.13477870343775,1.0
Llama2-7B,8,4,2,32,32,3584,0.0667005,0.0038090618387858,0.0141859999999999,0.0846955618387858,0.0332945,2.893552478841145,1382.3837753936232,81.9600142692277,153.5970762386108,1.0
Llama2-7B,8,4,2,32,32,3712,0.067556,0.0038090618387858,0.0146259999999999,0.0859910618387858,0.0332945,2.9350084788411457,1362.85807309809,82.19571433278719,152.08810899991704,1.0
Llama2-7B,8,4,2,32,32,3840,0.068412,0.0038090618387858,0.015066,0.0872870618387858,0.0332945,2.9764804788411454,1343.8690522026702,82.43138870507872,150.6157339083032,1.0
Llama2-7B,8,4,2,32,32,3968,0.0692735,0.0038090618387858,0.0155059999999999,0.0885885618387858,0.0332945,3.0181284788411453,1325.324626848178,82.66711641422235,149.16800149808796,1.0
Llama2-7B,8,4,2,32,32,4096,0.0701245,0.0038090618387858,0.015946,0.0898795618387858,0.0332945,3.059440478841146,1307.4286058721166,82.9027498015938,147.77779128834035,1.0
Llama2-7B,8,8,1,32,32,128,0.05904,0.0032527518208821,0.002306,0.0645987518208821,0.0623185,2.279478558268229,3509.574578353472,66.78220071938014,282.7837090082154,1.0
Llama2-7B,8,8,1,32,32,256,0.059896,0.0032527518208821,0.002746,0.0658947518208821,0.0623185,2.320950558268229,3446.863601424228,67.01722640768072,279.7232970802757,1.0
Llama2-7B,8,8,1,32,32,384,0.0607575,0.0032527518208821,0.003186,0.0671962518208821,0.0623185,2.3625985582682287,3386.1021255612527,66.96502960324653,275.5422359513087,1.0
Llama2-7B,8,8,1,32,32,512,0.0616085,0.0032527518208821,0.003626,0.0684872518208821,0.0623185,2.403910558268229,3327.910837815521,67.487290136214,273.85543446202223,1.0
Llama2-7B,8,8,1,32,32,640,0.064272,0.0032527518208821,0.004066,0.0715907518208821,0.0623185,2.503222558268229,3195.8804356311543,68.88160904814555,267.93008249372014,1.0
Llama2-7B,8,8,1,32,32,768,0.065128,0.0032527518208821,0.004506,0.0728867518208821,0.0623185,2.544694558268229,3143.795774627008,69.11663473644613,265.31075242770453,1.0
Llama2-7B,8,8,1,32,32,896,0.0659895,0.0032527518208821,0.004946,0.0741882518208821,0.0623185,2.5863425582682296,3093.1710783727976,69.06609628771129,261.6556281215621,1.0
Llama2-7B,8,8,1,32,32,1024,0.0668405,0.0032527518208821,0.005386,0.0754792518208821,0.0623185,2.627654558268229,3044.540224980123,69.58669846497939,260.27146140805127,1.0
Llama2-7B,8,8,1,32,32,1152,0.070266,0.0032527518208821,0.005826,0.0793447518208821,0.0623185,2.751350558268229,2907.6629206550133,71.59109606371922,254.7145705736746,1.0
Llama2-7B,8,8,1,32,32,1280,0.071122,0.0032527518208821,0.006266,0.0806407518208821,0.0623185,2.7928225582682296,2864.485599457716,71.82612175201987,252.4750490425602,1.0
Llama2-7B,8,8,1,32,32,1408,0.0719835,0.0032527518208821,0.006706,0.0819422518208821,0.0623185,2.834470558268229,2822.396576554227,71.77558330328498,249.27790154439907,1.0
Llama2-7B,8,8,1,32,32,1536,0.0728345,0.0032527518208821,0.007146,0.0832332518208821,0.0623185,2.875782558268229,2781.8514918657584,72.29618548055309,248.1522680891374,1.0
Llama2-7B,8,8,1,32,32,1664,0.075498,0.0032527518208821,0.007586,0.0863367518208821,0.0623185,2.975094558268229,2688.990162604013,73.69050439248463,244.0147566574103,1.0
Llama2-7B,8,8,1,32,32,1792,0.076354,0.0032527518208821,0.008026,0.0876327518208821,0.0623185,3.016566558268229,2652.021709274896,73.92553008078528,242.04864866537852,1.0
Llama2-7B,8,8,1,32,32,1920,0.0772155,0.0032527518208821,0.008466,0.0889342518208821,0.0623185,3.0582145582682294,2615.905407412012,73.87499163205038,239.18446306781152,1.0
Llama2-7B,8,8,1,32,32,2048,0.0780665,0.0032527518208821,0.008906,0.0902252518208821,0.0623185,3.099526558268229,2581.039345721809,74.3955938093185,238.24429751980207,1.0
Llama2-7B,8,8,1,32,32,2176,0.081456,0.0032527518208821,0.009346,0.0940547518208821,0.0623185,3.222070558268229,2482.875484979997,76.33830180136667,234.29305944732943,1.0
Llama2-7B,8,8,1,32,32,2304,0.082312,0.0032527518208821,0.009786,0.0953507518208821,0.0623185,3.263542558268229,2451.3239392977707,76.57332748966728,232.57036486073503,1.0
Llama2-7B,8,8,1,32,32,2432,0.0831735,0.0032527518208821,0.0102259999999999,0.0966522518208821,0.0623185,3.305190558268229,2420.43533011653,76.52278904093242,230.00952539250008,1.0
Llama2-7B,8,8,1,32,32,2560,0.0840245,0.0032527518208821,0.0106659999999999,0.0979432518208821,0.0623185,3.346502558268229,2390.5554711841887,77.04339121820053,229.22894875363892,1.0
Llama2-7B,8,8,1,32,32,2688,0.086688,0.0032527518208821,0.011106,0.1010467518208821,0.0623185,3.4458145582682294,2321.6571480331136,78.43771013013206,226.2069436661709,1.0
Llama2-7B,8,8,1,32,32,2816,0.087544,0.0032527518208821,0.0115459999999999,0.1023427518208821,0.0623185,3.487286558268229,2294.047210153204,78.6727358184327,224.66627015681465,1.0
Llama2-7B,8,8,1,32,32,2944,0.0884055,0.0032527518208821,0.0119859999999999,0.1036442518208821,0.0623185,3.528934558268229,2266.973180688813,78.62219736969782,222.3340102417209,1.0
Llama2-7B,8,8,1,32,32,3072,0.0892565,0.0032527518208821,0.012426,0.1049352518208821,0.0623185,3.570246558268229,2240.741604098192,79.14279954696596,221.67236993094605,1.0
Llama2-7B,8,8,1,32,32,3200,0.092646,0.0032527518208821,0.0128659999999999,0.1087647518208821,0.0623185,3.692790558268229,2166.3833552888195,81.0855075390141,218.8046638252437,1.0
Llama2-7B,8,8,1,32,32,3328,0.093502,0.0032527518208821,0.0133059999999999,0.1100607518208821,0.0623185,3.734262558268229,2142.323919427351,81.32053322731473,217.4299299141053,1.0
Llama2-7B,8,8,1,32,32,3456,0.0943635,0.0032527518208821,0.013746,0.1113622518208821,0.0623185,3.775910558268229,2118.6942530940387,81.26999477857986,215.3109909514268,1.0
Llama2-7B,8,8,1,32,32,3584,0.0952145,0.0032527518208821,0.0141859999999999,0.1126532518208821,0.0623185,3.817222558268229,2095.7646241170137,81.79059695584796,214.75352219422456,1.0
Llama2-7B,8,8,1,32,32,3712,0.097878,0.0032527518208821,0.0146259999999999,0.1157567518208821,0.0623185,3.916534558268229,2042.6220887317672,83.18491586777947,212.47092264804016,1.0
Llama2-7B,8,8,1,32,32,3840,0.098734,0.0032527518208821,0.015066,0.1170527518208821,0.0623185,3.958006558268229,2021.2194907277487,83.4199415560801,211.2239490856243,1.0
Llama2-7B,8,8,1,32,32,3968,0.0995955,0.0032527518208821,0.0155059999999999,0.1183542518208821,0.0623185,3.999654558268229,2000.1727357834225,83.36940310734524,209.27000493833867,1.0
Llama2-7B,8,8,1,32,32,4096,0.1004465,0.0032527518208821,0.015946,0.1196452518208821,0.0623185,4.040966558268229,1979.724376493833,83.89000528461335,208.79275356685736,1.0
Llama2-7B,8,32,1,32,8,128,0.2127925,0.00032238887363,0.009224,0.2223388888736301,0.237748,7.502592443956163,4265.19236371131,61.51530242170184,289.0858579212229,1.0
Llama2-7B,8,32,1,32,8,256,0.2179765,0.00032238887363,0.010984,0.22928288887363,0.237748,7.724800443956163,4142.50183317507,62.0335262881397,284.58813811644706,1.0
Llama2-7B,8,32,1,32,8,384,0.2231605,0.00032238887363,0.012744,0.2362268888736301,0.237748,7.947008443956164,4026.672454882888,62.551750154577576,280.29938163150547,1.0
Llama2-7B,8,32,1,32,8,512,0.2283445,0.00032238887363,0.014504,0.2431708888736301,0.237748,8.169216443956163,3917.1443454255127,63.069974021015454,276.2053564724153,1.0
Llama2-7B,8,32,1,32,8,640,0.2335285,0.00032238887363,0.016264,0.2501148888736301,0.237748,8.391424443956163,3813.416925066598,63.58819788745331,272.2930943651559,1.0
Llama2-7B,8,32,1,32,8,768,0.2387125,0.00032238887363,0.018024,0.2570588888736301,0.237748,8.613632443956163,3715.0412683853374,64.10642175389118,268.55075353779625,1.0
Llama2-7B,8,32,1,32,8,896,0.2438965,0.00032238887363,0.019784,0.2640028888736301,0.237748,8.835840443956164,3621.613609137594,64.62464562032905,264.96749900194993,1.0
Llama2-7B,8,32,1,32,8,1024,0.2490805,0.00032238887363,0.021544,0.2709468888736301,0.237748,9.058048443956164,3532.7698011321063,65.14286948676693,261.53339778411765,1.0
Llama2-7B,8,32,1,32,8,1152,0.256915,0.00032238887363,0.023304,0.2805413888736301,0.237748,9.365072443956164,3416.951677789903,66.1611454438482,257.5215360872202,1.0
Llama2-7B,8,32,1,32,8,1280,0.262099,0.00032238887363,0.025064,0.2874853888736302,0.237748,9.587280443956166,3337.7557052868774,66.67936931028603,254.4052793421037,1.0
Llama2-7B,8,32,1,32,8,1408,0.267283,0.00032238887363,0.026824,0.2944293888736301,0.237748,9.809488443956164,3262.147683115513,67.19759317672394,251.40990327377315,1.0
